,Make,Model,Variant,Ex-Showroom_Price,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Height,Width,Doors,City_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
345,Bentley,Bentayga,W12,45941557.00,4,AWD (All Wheel Drive),W,BS IV,"Front, Longitudinal",PGM - Fi,85,1742,1998,5,"9,6",,2422,Ventilated Disc,Ventilated Disc,Air Suspension with Continuous Damping Control and 4 height settings,Air suspension with continuous damping control and 4 height setting,,,285/45R21,285/45R21,Electro-Hydraulic,All Windows,Power seats,Smart Key,608PS@6000RPM,900Nm@1350rpm,Digital,Digital,Analog,2,5,Leather,Automatic,2992,Yes,1,CD/MP3/DVD Player with USB & Aux-in,1,1,,1,"Manual, With Remote",430,1,1,Digital,"Front & Rear, Centre",1,Front & Rear,1,,1,"Internal, With Remote",Digital,Automatic,Analog + Digital,1,,1,Driver & Front Passenger,Not Applicable,4 Zone climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,3250 kg,"Rear passenger side airbags, Driver head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,"Audio Controls, Cup Holders",Yes,Yes,Yes,,All,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
346,Bentley,Bentayga,V8,37542069.00,4,AWD (All Wheel Drive),W,BS IV,"Front, Longitudinal",PGM - Fi,85,1742,1998,5,,,2428,Ventilated Disc,Ventilated Disc,Air Suspension with Continuous Damping Control and 4 height settings,Air suspension with continuous damping control and 4 height setting,,,285/45R21,285/45R21,Electro-Hydraulic,All Windows,Power seats,Smart Key,550PS@6000RPM,770Nm@1350rpm,Digital,Digital,Analog,2,5,Leather,Automatic,2995,Yes,1,CD/MP3/DVD Player with USB & Aux-in,1,1,,1,"Manual, With Remote",430,1,1,Digital,"Front & Rear, Centre",1,Front & Rear,1,,1,"Internal, With Remote",Digital,Automatic,Analog + Digital,1,,1,Driver & Front Passenger,Not Applicable,4 Zone climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,3250 kg,"Driver head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,"Audio Controls, Cup Holders",Yes,Yes,Yes,,All,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
347,Aston Martin,Db 11,V12,40456503.00,4,AWD (All Wheel Drive),V,,"Rear, Transverse",Injection,80,1250,1865,2,6,,1680,Ventilated Disc,Ventilated Disc,Independent Double Wish Bone - Coil Spring Suspension,"rear multi link,Coil spring, anti roll bar and adaptive dampers",1570 mm,1575 mm,255/40 ZR 20,295/35 ZR 20,Hydraulic Power,All Windows,"Yes, with memory",Smart Key,608PS@6500rpm,700Nm@1500rpm,Digital,Digital,Analog,Yes,2,Leather,Automatic,2600,Yes,1,CD/MP3/DVD Player with USB & Aux-in,1,1,,1,With Remote,300,1,1,Digital,"Centre, Front & Rear",1,Front,1,,1,"With Remote, Push to Open",Digital,Automatic,Digital,1,11.8 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,,,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,Yes,Yes,8,9.3:1,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
348,Ferrari,458 Speciale,Coupe,42531500.00,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,86,1203,1951,2,6,,1395,Ventilated Disc,Ventilated Disc,Twin wishbones,multi-link set-up,1679 mm,1632 mm,245/35ZR20,305/30ZR20,Electric Power,All Windows,Yes,Smart Key,605PS@9000rpm,540Nm@6000rpm,Digital,Analog,Analog,Yes,2,Leather,Automatic,2650,Yes,1,DVD Player with USB & Aux-in,1,1,3 years / Unlimited Kms,1,Internal,230,1,1,Digital,Front,1,Front,1,12/24 months/ up to90000 Kms (years/distance whichever comes first),1,Internal,Analog,Automatic,Analog + Digital,1,,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,5,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,,Yes,,Yes,Yes,Yes,,,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
349,,Rolls-Royce Ghost Series Ii,6.6,46709733.00,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,82.5,1550,1948,4,10.5,,2490,Ventilated Disc,Ventilated Disc,Independent Double Wishbone with Air Springs,Independent Multi-Link with Air Springs,1622 mm,1660 mm,255/50R19,255/50R19,Electric Power,All Windows,Yes,Smart Key,563PS@5250rpm,780Nm@1700rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,3295,Yes,1,DVD Player with USB & Aux-in,1,1,4 years /Unlimited Kms (years/distance whichever comes first),1,Internal,490,1,1,Digital,Front & Rear,1,Front & Rear,1,,1,Internal,Analog,Automatic,Analog + Digital,1,,1,Driver & Front Passenger,,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2940 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
350,,Rolls-Royce Ghost Series Ii,Ewb,53247201.00,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,82.5,1550,1948,4,,,2490,Ventilated Disc,Ventilated Disc,Independent Double Wishbone with Air Springs,Independent Multi-Link with Air Springs,1622 mm,1660 mm,255 / 45 R20,285 / 45 R20,Electric Power,All Windows,Yes,Smart Key,570 bhp @ 5250 rpm,780 Nm @ 1500-5000 rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,3295,Yes,1,DVD Player with USB & Aux-in,1,1,4 years /Unlimited Kms (years/distance whichever comes first),1,Internal,490,1,1,Digital,Front & Rear,1,Front & Rear,1,,1,Internal,Analog,Automatic,Analog + Digital,1,,1,Driver & Front Passenger,,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2940 kg,"Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags, Driver frontal airbag",Yes,Yes,Yes,Yes,6,10:01,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
351,,Rolls-Royce Wraith,Coupe,50025840.00,4,AWD (All Wheel Drive),V,BS IV,"Front, Transverse",Injection,83,1507,1947,2,4.7,,2360,Ventilated Disc,Ventilated Disc,Double wishbone,Multi-Link,1622 mm,1668 mm,255 / 45 R20,285/40 R20,Electric Power,Only Front Windows,Power seats,Smart Key,625PS@5600rpm,800Nm@1500-5500rpm,Digital,,Yes,Yes,4,Leather,Automatic,3112,Yes,,,1,1,,1,Internal,470,1,1,Analog,,,,,,1,Internal,Digital,Automatic,Digital,1,6.35 meter,1,Driver & Front Passenger,,"Fully automatic climate control, 2 Zone Climate Control",,,Yes,,,,,Yes,,,,,,,Yes,Yes,Yes,2810 kg,,Yes,Yes,Yes,,,10:01,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Yes,Multifunction Steering Wheel,Yes,,Electric Adjustment with Memory,Yes,,Yes,Yes,Yes,,,,Only front,,,,,,Yes,,Yes,Yes,,,,,
352,Bentley,Mulsanne,Sedan,52571294.00,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,90,1521,2208,4,6.2,,2685,Ventilated Disc,Ventilated Disc,Air springs with continous damping control,Air springs with continous damping control,1615 mm,1625 mm,265/45R20,265/45R20,Electric Power,All Windows,Yes,Smart Key,512PS@4200rpm,1020Nm@1750rpm,Digital,Analog,Analog,Yes,4,Leather,Automatic,3266,Yes,1,DVD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Internal,443,1,1,Digital,Front & Rear,1,Front & Rear,1,1 years /Unlimited Kms (years/distance whichever comes first),1,Internal,,Automatic,Analog + Digital,1,5.9 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,,3200 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",Yes,Yes,Yes,Yes,6,7:08,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Only front,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
353,,Rolls-Royce Cullinan,Suv,69500000.00,4,AWD (All Wheel Drive),V,BS 6,"Front, Transverse",Injection,,1835,2000,5,,,2753,Ventilated Disc,Ventilated Disc,Double wishbone front axle,5 Link Rear Suspension with Coil Spring,,,,,,,,,563@5000rpm,850 Nm@1600rpm,,,,,5,,Automatic,3295,,,,,,,,,,,,,,,,,,,,,Automatic,,,,,,,,Yes,,,,,,,,,,,,,,,,,2660 kg,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,
354,,Rolls-Royce Phantom Coupe,6.8 L,77312661.00,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,100,1598,1987,2,10.2,,2629,Ventilated Disc,Ventilated Disc,Independent Double Wishbone with Air Springs,Independent Multi-Link with Air Springs,1686 mm,1676 mm,255/50R21,285/45R21,Electric Power,All Windows,Yes,Smart Key,460PS@5350rpm,720Nm@3500rpm,Digital,Analog,Analog,Yes,4,Leather,Automatic,3320,Yes,1,DVD Player with USB & Aux-in,1,1,4 years /Unlimited Kms (years/distance whichever comes first),1,Internal,395,1,1,Digital,Front & Rear,1,Front,1,,1,Internal,Analog,Automatic,Analog + Digital,1,6.9 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,3050 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,All,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
355,Bugatti,Chiron,W16,192142937.00,4,RWD (Rear Wheel Drive),W,BS 6,"Mid, Transverse",PGM - Fi,,1212,2038,2,,,1995,Ventilated Disc,Ventilated Disc,,,,,,,Electric Power,All Windows,"Yes, with memory","Remote, Smart Key",1479bhp@6700rpm,1600Nm@2000-6000rpm,Digital,Digital,Digital,Yes,2,Leather,Automatic,2710,Yes,1,CD Player with USB & Aux-in,1,1,,1,"With Remote, Internal",,1,1,Digital,Front,1,Front,1,,1,"With Remote, Push to Open, Internal",Digital,Automatic,Digital,1,,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,Yes,Yes,Normal,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag, Front passenger knee airbag, Curtain airbags",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"With gear shift paddles, Multifunction Steering Wheel",Yes,Yes,Electric Adjustment with Memory,Yes,,Yes,Cup Holders,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,1,Yes,Yes,,
356,Bugatti,Chiron,Sport,212155397.00,4,RWD (Rear Wheel Drive),W,BS 6,"Mid, Transverse",PGM - Fi,,1212,2038,2,,,1995,Ventilated Disc,Ventilated Disc,Runflat,Runflat,,,285/30ZR20,285/30ZR20,Electric Power,All Windows,"Yes, with memory","Remote, Smart Key",1600Nm@2000-6000rpm,1479bhp@6700rpm,Digital,Digital,Digital,Yes,2,Leather,Automatic,2710,Yes,1,CD Player with USB & Aux-in,1,1,,1,"With Remote, Internal",,1,1,Digital,Yes,1,Yes,1,,1,"With Remote, Push to Open, Internal",Digital,Automatic,Digital,1,,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,Yes,Yes,"Normal, Sport",Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag, Front passenger knee airbag, Curtain airbags",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,,Yes,Cup Holders,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,1,Yes,Yes,,
357,Bajaj,Qute (Re60),Qcar,263000.00,1,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,1652,1312,4,,,,Drum,Drum,Hydraulic Telescopic Shock Absorber,Hydraulic Telescopic Shock Absorber,1143 mm,,R12,R12,,,,,13bhp@5500rpm,18.9Nm@4000rpm,Yes,Yes,Yes,Yes,4,Fabric,Manual,1925,,1,Not on offer,,,,,Manual,20,,1,Yes,Not on offer,1,,1,,,Manual,Yes,Manual,Analog,1,3.5 meter,1,Driver Only,Not Applicable,,,,,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Bajaj,Qute (Re60),Qcar Cng,283000.00,1,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,1652,1312,4,,43 km/kg,,Drum,Drum,Hydraulic Telescopic Shock Absorber,Hydraulic Telescopic Shock Absorber,1143 mm,,R12,R12,,,,,12bhp@5500rpm,16.1Nm@4000rpm,Yes,Yes,Yes,Yes,4,Fabric,Manual,1925,,1,Not on offer,,,,,Manual,20,,1,Yes,Not on offer,1,,1,,,Manual,Yes,Manual,Analog,1,3.5 meter,1,Driver Only,Not Applicable,,,,,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,Maruti Suzuki,Alto,Std,294800.00,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,1475,1490,5,,,730,Solid Disc,Drum,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic",Coil spring gas filled shock absorbers with three link rigid axle and isolated trailing arms,1295 mm,1290 mm,145/80R12,145/80R12,,,,,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,Not on offer,Yes,5,Fabric,Manual,2360,,,Not on offer,,,2 years /40000 Kms (years/distance whichever comes first),,Internal,,,1,,Front,,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",,Internal,Digital,Manual,Analog + Digital,1,,1,Driver Only,Not Applicable,,Yes,,,,,,,Yes,,,,,,,,,,1185 kg,,,,,,,10.3:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Maruti Suzuki,Alto,Std (O),299900.00,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,1475,1490,5,,,732,Solid Disc,Drum,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic",Coil spring gas filled shock absorbers with three link rigid axle and isolated trailing arms,1295 mm,1290 mm,145/80R12,145/80R12,,,,,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,Not on offer,Yes,5,Fabric,Manual,2360,,,Not on offer,,,2 years /40000 Kms (years/distance whichever comes first),,Internal,,,1,,Front,,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",,Internal,Digital,Manual,Analog + Digital,1,,1,Driver Only,Not Applicable,,Yes,,,,,,,Yes,Yes,,Yes,,,,Yes,,,1185 kg,"Driver frontal airbag, Front passenger frontal airbag",,Yes,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Maruti Suzuki,Alto,Lxi,352900.00,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,1475,1490,5,,,755,Solid Disc,Drum,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic","Coil Spring, Gas Filled Shock Absorbers With Three Link Rigid Axle And Isolated Trailing Arm",1295 mm,1290 mm,145/80R12,145/80R12,Electric Power,Only Front Windows,,,47hp@6000rpm,69Nm@3500rpm,Digital,Analog,Not on offer,2,5,Fabric,Manual,2360,,,Not on offer,,,2 years /40000 Kms (years/distance whichever comes first),,Internal,,,1,Digital,Front,,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",,Internal,Digital,Manual,Analog + Digital,1,,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,Yes,Yes,,,,,,1185 kg,,,,,,,10.3:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Maruti Suzuki,Alto,Lxi (O),357200.00,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,1475,1490,5,,,757,Solid Disc,Drum,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic","Coil Spring, Gas Filled Shock Absorbers With Three Link Rigid Axle And Isolated Trailing Arm",1295 mm,1290 mm,145/80R12,145/80R12,Yes,Only Front Windows,,,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,Not on offer,2,5,Fabric,Manual,2360,,,Not on offer,,,,,Internal,,,1,Digital,Front,,Front,1,,,"Internal, With Remote",Digital,Manual,Analog + Digital,1,,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,Yes,,,,Yes,Yes,,Yes,Yes,,,Yes,,,1185 kg,Driver frontal airbag,,Yes,,,1,,,,,,,,,,,,,,,,,,,Cup Holders,,,,,,,,,,,,,,,,,,,
363,Maruti Suzuki,Alto,Vxi,376100.00,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,1475,1490,5,,,762,Solid Disc,Drum,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic","Coil Spring, Gas Filled Shock Absorbers With Three Link Rigid Axle And Isolated Trailing Arm",1295 mm,1290 mm,145/80R12,145/80R12,Yes,Only Front Windows,,Remote,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,Not on offer,2,5,Fabric,Manual,2360,,1,CD Player with USB & Aux-in,1,,2 years /40000 Kms (years/distance whichever comes first),1,"Internal, With Remote",,1,1,Digital,Front,,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"With Remote, Internal",Digital,Manual,Analog + Digital,1,,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,Yes,,,,Yes,Yes,,Yes,,,,Yes,,Yes,1185 kg,"Driver frontal airbag, Front passenger frontal airbag",,Yes,,,2,,,,,Rear sensors,,Yes,,,,,,,,,,,,Cup Holders,,,,,,,,,,,,,,,,,,,
364,Maruti Suzuki,Alto,Lxi Cng (Cng +,405570.00,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,1475,1490,5,,,755,Solid Disc,Drum,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic","Coil Spring, Gas Filled Shock Absorbers With Three Link Rigid Axle And Isolated Trailing Arm",1295 mm,1290 mm,145/80R12,145/80R12,Electric Power,Only Front Windows,,,47hp@6000rpm,69Nm@3500rpm,Digital,Analog,Not on offer,2,5,Fabric,Manual,2360,,,Not on offer,,,2 years /40000 Kms (years/distance whichever comes first),,Internal,,,1,Digital,Front,,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",,Internal,Digital,Manual,Analog + Digital,1,,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,Yes,Yes,,,,,,1185 kg,,,,,,,10.3:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Maruti Suzuki,Alto,Lxi (O) Cng (Cng +,409190.00,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,1475,1490,5,,,757,Solid Disc,Drum,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic","Coil Spring, Gas Filled Shock Absorbers With Three Link Rigid Axle And Isolated Trailing Arm",1295 mm,1290 mm,145/80R12,145/80R12,Yes,Only Front Windows,,,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,Not on offer,2,5,Fabric,Manual,2360,,,Not on offer,,,,,Internal,,,1,Digital,Front,,Front,1,,,"Internal, With Remote",Digital,Manual,Analog + Digital,1,,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,Yes,,,,Yes,Yes,,Yes,Yes,,,Yes,,,1185 kg,Driver frontal airbag,,Yes,,,1,,,,,,,,,,,,,,,,,,,Cup Holders,,,,,,,,,,,,,,,,,,,
366,Maruti Suzuki,Alto,Vxi Plus,389600.00,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35,1475,1490,5,,,762,Solid Disc,Drum,"Gas Filled Mc Pherson Strut, Torsion Roll Control Devic","Coil Spring, Gas Filled Shock Absorbers With Three Link Rigid Axle And Isolated Trailing Arm",1295 mm,1290 mm,145/80R12,145/80R12,Yes,Only Front Windows,,Remote,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,Not on offer,2,5,Fabric,Manual,2360,,1,CD Player with USB & Aux-in,1,,2 years /40000 Kms (years/distance whichever comes first),1,"Internal, With Remote",,1,1,Digital,Front,,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"Internal, With Remote",Digital,Manual,Analog + Digital,1,,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,Yes,,,,Yes,Yes,,Yes,,,,Yes,,Yes,1185 kg,"Driver frontal airbag, Front passenger frontal airbag",,Yes,,,2,,,,,Rear sensors,,Yes,Yes,Yes,,Touch Sensitive,,,,,,,,Cup Holders,,,,,,,,,,,,,,,,,,,
367,Maruti Suzuki,S-Presso,Std,370500.00,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27,1549,1520,5,,,726,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Torsion beam with coil spring,,,145/80 R13,145/80 R13,,,,,67PS@5500rpm,90Nm@3500rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2380,,,Not on offer,,,,,Internal,,,1,,Not on offer,,,,,,Internal,Analog,Manual,Analog,1,4.5 meter,1,,,,Yes,,,,,,Normal,Yes,Yes,,Yes,,,,Yes,,,1170 kg,Driver frontal airbag,Yes,Yes,,,1,11.0:1,,,,Rear sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Maruti Suzuki,S-Presso,Std (O),376500.00,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27,1549,1520,5,,,726,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Torsion beam with coil spring,,,145/80 R13,145/80 R13,,,,,67PS@5500rpm,90Nm@3500rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2380,,,Not on offer,,,,,Internal,,,1,,Not on offer,,,,,,Internal,Analog,Manual,Analog,1,4.5 meter,1,Driver & Front Passenger,,,Yes,,,,,,Normal,Yes,Yes,,Yes,,,,Yes,,,1170 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,,2,11.0:1,,,,Rear sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
